file,row,state,name,new_type,basis_type,verified_by,basis,rule,queue_code,old_type,old_conf,new_conf,old_flow,new_flow,old_dth,new_dth,old_attr,new_attr,amount,flow_settled_held,flow_note,type_changed,flow_changed,bucket_before,bucket_after
nh_year1_awardees.csv,2,NH,New Hampshire Community Development Finance Authority (CDFA),LOCAL_GOVT_OR_PUBLIC_HEALTH,GENERAL_KNOWLEDGE,"Claude, run by IN","NH Community Development Finance Authority, a state-chartered public instrumentality administering community development funds. Its flow question (hospitals among others) is settled separately. https://nhcdfa.org/cdfa-statement-about-the-rural-community-health-infrastructure-programs/",VERIFICATION_ANSWER,NH_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,3,NV,Carlin Volunteer Fire Dept.,EMS_OR_PSAP,GENERAL_KNOWLEDGE,"Claude, run by IN","Volunteer fire department (Carlin, Elko County); classified under the fire/EMS rule. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,6,NV,Convergence Health,PHYSICIAN_PRACTICE,ORG_WEBSITE,"Claude, run by IN","Convergence Health (formerly Elko Community Health Center), a private multispecialty practice with an ambulatory surgery center in Elko. https://www.elkonevada.com/july-membership-spotlight",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,8,NV,Esmeralda County Clinics,LOCAL_GOVT_OR_PUBLIC_HEALTH,ORG_WEBSITE,"Claude, run by IN","Esmeralda County clinics; the county had no health clinic as of 2020, so these appear to be new county-run clinic sites. Ownership inferred from the name, not confirmed. https://www.nationalguard.mil/News/Article/2330742/nevada-guard-brings-covid-19-testing-to-rural-county/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,10,NV,Healthy Communities Coalition of Lyon and Storey Counties,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community coalition serving Lyon and Storey counties. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,11,NV,Hope Christian Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN",Nonprofit Federally Qualified Health Center with sites in North Las Vegas and Las Vegas (HRSA FQHC listing). https://feedam.org/resource/161113,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,21,NV,Tonopah Dental Center,NONPROFIT_CBO,ORG_WEBSITE,"Claude, run by IN","Nonprofit dental clinic run by the Nevada Dental Foundation (charitable arm of the Nevada Dental Association), staffed partly by volunteer dentists. https://pvtimes.com/tonopah/tonopah-dental-project-pushes-ahead-despite-obstacles-to-opening-123707/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,22,NV,Vitality Unlimited,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Nonprofit behavioral health and substance use treatment provider (Elko). Classified with other community behavioral health providers. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,23,NV,Washoe Barton Medical Clinic DBA Carson Valley Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,24,NV,Washoe Barton Medical Clinic DBA Carson Valley Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,30,NV,Incline Village Community Hospital Foundation,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,policy 2 (§10.2 hospital-foundation row),"§10.2, hospital foundations and affiliated arms: the fundraising foundation of Incline Village Community Hospital, a critical access hospital; its name carries the hospital's in full. Parent: Incline Village Community Hospital.",POLICY_2_HOSPITAL_FOUNDATION,,HOSPITAL_AFFILIATED_ENTITY,MEDIUM,LOW,PASS_THROUGH_UNRESOLVED,DIRECT,Unclear,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,31,NV,Intermountain Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Intermountain Health, nonprofit hospital system. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,32,NV,Nevada Primary Care Association,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",State primary care association (membership association of health centers); not itself a care provider. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,33,NV,Tonopah Dental Center,NONPROFIT_CBO,ORG_WEBSITE,"Claude, run by IN","Nonprofit dental clinic run by the Nevada Dental Foundation (charitable arm of the Nevada Dental Association), staffed partly by volunteer dentists. https://pvtimes.com/tonopah/tonopah-dental-project-pushes-ahead-despite-obstacles-to-opening-123707/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,35,NV,Vitality Unlimited,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Nonprofit behavioral health and substance use treatment provider (Elko). Classified with other community behavioral health providers. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,37,NV,Convergence Health,PHYSICIAN_PRACTICE,ORG_WEBSITE,"Claude, run by IN","Convergence Health (formerly Elko Community Health Center), a private multispecialty practice with an ambulatory surgery center in Elko. https://www.elkonevada.com/july-membership-spotlight",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,38,NV,Nevada Health Centers,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Nevada Health Centers, the state's largest FQHC network (also formerly ran the Beatty and Amargosa clinics). https://pvtimes.com/news/beatty-residents-turn-out-for-health-care-workshop",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,41,NV,Carson Valley Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Carson Valley Health, the nonprofit health system operating Carson Valley Medical Center (Gardnerville) and its clinics. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,42,NV,Beatty Health and Welfare,NONPROFIT_CBO,ORG_WEBSITE,"Claude, run by IN","Beatty Health and Welfare Committee, the community body that owns and maintains the Beatty Medical Clinic building (clinic itself is run by a private physician group). Legal form (nonprofit vs. town committee) not confirmed. https://pvtimes.com/?p=129918",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,66,NV,Douglas County Community Health,LOCAL_GOVT_OR_PUBLIC_HEALTH,GENERAL_KNOWLEDGE,"Claude, run by IN","Douglas County (NV) Community Health, the county's public health program. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,67,NV,East Fork Fire Protection District,EMS_OR_PSAP,GENERAL_KNOWLEDGE,"Claude, run by IN",Fire protection district (Douglas County); classified under the fire/EMS rule. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,68,NV,NAMI Western Nevada,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Local affiliate of the National Alliance on Mental Illness (advocacy/support nonprofit). https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
nv_year1_awardees.csv,70,NV,Renown Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Renown Health, nonprofit hospital system based in Reno. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
nv_year1_awardees.csv,71,NV,Carson Valley Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN","Carson Valley Health, the nonprofit health system operating Carson Valley Medical Center (Gardnerville) and its clinics. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/",VERIFICATION_ANSWER,NV_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
ok_year1_awardees.csv,1,OK,CREOKS,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Same organization as CREOKS Mental Health Services (row 237); OSDH microgrant buys transportation vans for its Stilwell clinic (Adair County). https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html,VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,49800,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,2,OK,Great Salt Plains Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center; listed as a member health center in the Oklahoma Primary Care Association directory. OSDH microgrants fund X-ray, vaccine storage, and residency space. https://okpca.org/wp-content/uploads/2023/07/2022_OKPCA_Membership_Directory.pdf",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,IN_KIND_BENEFIT,IN_KIND_BENEFIT,No,No,NOT_HOSPITAL,NOT_HOSPITAL,100000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,5,OK,Great Salt Plains Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center; listed as a member health center in the Oklahoma Primary Care Association directory. OSDH microgrants fund X-ray, vaccine storage, and residency space. https://okpca.org/wp-content/uploads/2023/07/2022_OKPCA_Membership_Directory.pdf",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,61776,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,7,OK,Avem Health Partners,VENDOR_OR_CONTRACTOR,ORG_WEBSITE,"Claude, run by IN","Oklahoma City hospital management company (formerly First Physicians Capital Group) providing financial, management and capital services to rural hospitals; awards buy park fitness equipment. Reclassify to HOSPITAL_OR_SYSTEM only if it owns the hospitals it manages. https://topworkplaces.com/company/avem-health-partners/oklahoma/",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,50000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,12,OK,Family Health Center of Southern Oklahoma,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center (sites in Atoka, Coalgate and elsewhere); OKPCA member. https://okpca.org/wp-content/uploads/2023/07/2022_OKPCA_Membership_Directory.pdf",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,35800,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,14,OK,DRH Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN",DRH Health (Duncan Regional Hospital system); OSDH microgrants equip its Rural Health Clinics in Cotton and Jefferson counties. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html,VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,24337.82,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
ok_year1_awardees.csv,15,OK,Baptist Healthcare,HOSPITAL_OR_SYSTEM,ORG_WEBSITE,"Claude, run by IN","Most likely Baptist Healthcare of Oklahoma, Inc., the INTEGRIS Health hospital affiliate (CMS lists it d/b/a INTEGRIS Bass Baptist); INTEGRIS Baptist Regional Health Center operates in Miami (Ottawa County). OSDH microgrants (Craig, Ottawa) buy clinic ultrasound. Legal-entity match inferred from name and counties. https://www.cms.gov/medicare/medicare-general-information/medicareapprovedfacilitie/carotid-artery-stenting-facilities-items/baptist-healthcare-of-oklahoma-inc-",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,36594,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
ok_year1_awardees.csv,16,OK,CREOKS Mental Health Services Inc.,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","CREOKS Mental Health Services, nonprofit community behavioral health provider; OSDH microgrant funds crisis stabilization equipment and a van (Creek County). Classified with other CMHCs. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,49997.68,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,17,OK,TheraWest LLC,OTHER,GENERAL_KNOWLEDGE,"Claude, run by IN","Private physical therapy company (LLC); OSDH microgrant buys an anti-gravity treadmill. Rehab therapy practice, not one of the nine categories. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,38016.68,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,21,OK,Great Salt Plains Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center; listed as a member health center in the Oklahoma Primary Care Association directory. OSDH microgrants fund X-ray, vaccine storage, and residency space. https://okpca.org/wp-content/uploads/2023/07/2022_OKPCA_Membership_Directory.pdf",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,59220,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,23,OK,Empowerment Solutions,OTHER,GENERAL_KNOWLEDGE,"Claude, run by IN","Could not identify the organization; OSDH microgrant (Grady County) buys a digital radiography workstation, which suggests a clinical provider. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,29950,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,24,OK,Great Salt Plains Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center; listed as a member health center in the Oklahoma Primary Care Association directory. OSDH microgrants fund X-ray, vaccine storage, and residency space. https://okpca.org/wp-content/uploads/2023/07/2022_OKPCA_Membership_Directory.pdf",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,61776,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,28,OK,Pafford Medical Services,EMS_OR_PSAP,GENERAL_KNOWLEDGE,"Claude, run by IN","Ambulance/EMS provider; OSDH microgrants in Haskell, Latimer and Sequoyah counties buy prehospital equipment for its ambulances. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,64340.9,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,31,OK,DRH Health,HOSPITAL_OR_SYSTEM,GENERAL_KNOWLEDGE,"Claude, run by IN",DRH Health (Duncan Regional Hospital system); OSDH microgrants equip its Rural Health Clinics in Cotton and Jefferson counties. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html,VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,DIRECT,No,Yes,NOT_HOSPITAL,NAMED_HOSPITAL,42270.62,FALSE,flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test,TRUE,TRUE,NOT_HOSPITAL,NAMED_HOSPITAL
ok_year1_awardees.csv,33,OK,"Fairfax Medical Facilities, Inc.",FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Federally Qualified Health Center (Robert Clark, Hominy and Newkirk Family Health Centers); NPI taxonomy is FQHC. Not the Fairfax hospital. https://www.npiviewer.com/provider/1609040864",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83017.73,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,34,OK,"Great Plains Youth and Family Services, Inc.",NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Youth and family services agency; OSDH microgrant buys hygiene items and school supplies for children (Kiowa County). https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html,VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,12500,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,35,OK,Pafford Medical Services,EMS_OR_PSAP,GENERAL_KNOWLEDGE,"Claude, run by IN","Ambulance/EMS provider; OSDH microgrants in Haskell, Latimer and Sequoyah counties buy prehospital equipment for its ambulances. https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html",VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,32168.95,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
ok_year1_awardees.csv,37,OK,Community Market of Pottawatomie County,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community food market/pantry; OSDH microgrant buys a box truck for mobile food delivery (Lincoln County). https://oklahoma.gov/health/rhtp/rhtp-funding-recipients.html,VERIFICATION_ANSWER,OK_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,48378.5,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
