state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,project_description,round_id,round_name,round_awards,round_amount,initiative,initiative_fund_use,source_archive_path,service_area,row_in_pool,section,listed_from,basis_type,verified_by,verified_basis
NV,11,Hope Christian Health Center,,FQHC_OR_RHC,No,"Mobile Clinic & Telehealth/RPM Equipment Service area: Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,MEDIUM,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (ORG_WEBSITE, Claude, run by IN): Nonprofit Federally Qualified Health Center with sites in North Las Vegas and Las Vegas (HRSA FQHC listing). https://feedam.org/resource/161113 flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Nye,Mobile Clinic & Telehealth/RPM Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Nye,11,Rural Health System Flex Fund,2026-08-31,ORG_WEBSITE,"Claude, run by IN",Nonprofit Federally Qualified Health Center with sites in North Las Vegas and Las Vegas (HRSA FQHC listing). https://feedam.org/resource/161113
NV,12,Humboldt General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Facility Equipment Service area: Humboldt. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Humboldt,Facility Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Humboldt,12,Rural Health System Flex Fund,2026-08-31,,,
NV,13,Lincoln County Hospital District dba Grover C. Dils Medical Center,,HOSPITAL_OR_SYSTEM,Yes,"Facility Equipment & Infusion Center Service area: Lincoln. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Lincoln,Facility Equipment & Infusion Center,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Lincoln,13,Rural Health System Flex Fund,2026-08-31,,,
NV,14,Mesa View Regional Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Medical/Surgical Equipment/HVAC System/Kitchen Upgrade to FDA Code Service area: Clark County-Mesquite. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Clark County-Mesquite,Medical/Surgical Equipment/HVAC System/Kitchen Upgrade to FDA Code,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Clark County-Mesquite,14,Rural Health System Flex Fund,2026-08-31,,,
NV,15,Mt. Grant General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Lab Equipment Service area: Mineral. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Mineral,Lab Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Mineral,15,Rural Health System Flex Fund,2026-08-31,,,
NV,16,Northern Nevada Regional Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Nurse call system upgrade and EMR integrated digital whiteboards Service area: Elko – Battle Mountain and Owyhee. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Elko – Battle Mountain and Owyhee,Nurse call system upgrade and EMR integrated digital whiteboards,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Elko – Battle Mountain and Owyhee,16,Rural Health System Flex Fund,2026-08-31,,,
NV,17,Northern Nye County Hospital District Clinic,,HOSPITAL_OR_SYSTEM,Yes,"Reopen Tonopah Rural Health Clinic with Mount Grant General Hospital, modernizing facility equipment Service area: Nye. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Nye,"Reopen Tonopah Rural Health Clinic with Mount Grant General Hospital, modernizing facility equipment",FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Nye,17,Rural Health System Flex Fund,2026-08-31,,,
NV,18,Pershing General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Facility Equipment & Transportation Service area: Pershing. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Pershing,Facility Equipment & Transportation,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Pershing,18,Rural Health System Flex Fund,2026-08-31,,,
NV,19,Silver Springs Stagecoach Hospital District,,HOSPITAL_OR_SYSTEM,Yes,"OnMed Telehealth pod and dialysis clinic Service area: Silver Springs, Stagecoach. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,"Silver Springs, Stagecoach",OnMed Telehealth pod and dialysis clinic,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Silver Springs, Stagecoach",19,Rural Health System Flex Fund,2026-08-31,,,
NV,20,South Lyon Co Hospital District,,HOSPITAL_OR_SYSTEM,Yes,"Facility Equipment Service area: Lyon. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Lyon,Facility Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Lyon,20,Rural Health System Flex Fund,2026-08-31,,,
NV,21,Tonopah Dental Center,,NONPROFIT_CBO,No,"Dental Equipment Service area: Nye & Esmeralda. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,MEDIUM,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (ORG_WEBSITE, Claude, run by IN): Nonprofit dental clinic run by the Nevada Dental Foundation (charitable arm of the Nevada Dental Association), staffed partly by volunteer dentists. https://pvtimes.com/tonopah/tonopah-dental-project-pushes-ahead-despite-obstacles-to-opening-123707/ flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Nye & Esmeralda,Dental Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Nye & Esmeralda,21,Rural Health System Flex Fund,2026-08-31,ORG_WEBSITE,"Claude, run by IN","Nonprofit dental clinic run by the Nevada Dental Foundation (charitable arm of the Nevada Dental Association), staffed partly by volunteer dentists. https://pvtimes.com/tonopah/tonopah-dental-project-pushes-ahead-despite-obstacles-to-opening-123707/"
NV,22,Vitality Unlimited,,NONPROFIT_CBO,No,"Equipment and infrastructure upgrades to expand mobile behavioral health and ACT services Service area: Elko, Lyon, White Pine, Lander, Eureka, and Humbolt. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Nonprofit behavioral health and substance use treatment provider (Elko). Classified with other community behavioral health providers. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/ flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,"Elko, Lyon, White Pine, Lander, Eureka, and Humbolt",Equipment and infrastructure upgrades to expand mobile behavioral health and ACT services,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lyon, White Pine, Lander, Eureka, and Humbolt",22,Rural Health System Flex Fund,2026-08-31,GENERAL_KNOWLEDGE,"Claude, run by IN",Nonprofit behavioral health and substance use treatment provider (Elko). Classified with other community behavioral health providers. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/
NV,23,Washoe Barton Medical Clinic DBA Carson Valley Health,,HOSPITAL_OR_SYSTEM,Yes,"Chiller Replacement Service area: Douglas - Garnerville. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/ flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Douglas - Garnerville,Chiller Replacement,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Douglas - Garnerville,23,Rural Health System Flex Fund,2026-08-31,GENERAL_KNOWLEDGE,"Claude, run by IN","Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/"
NV,24,Washoe Barton Medical Clinic DBA Carson Valley Health,,HOSPITAL_OR_SYSTEM,Yes,"Sterile Processing Department (SDP) Equipment Service area: Douglas - Garnerville. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/ flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,Douglas - Garnerville,Sterile Processing Department (SDP) Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Douglas - Garnerville,24,Rural Health System Flex Fund,2026-08-31,GENERAL_KNOWLEDGE,"Claude, run by IN","Clinic entity doing business as Carson Valley Health, i.e., part of the same hospital system as row 382. https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/"
NV,25,William Bee Ririe Hospital and Clinics,,HOSPITAL_OR_SYSTEM,Yes,"Facility Equipment Service area: White Pine. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health System Flex Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,FLEX_FUND,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount; the pool round total is in round_amount,White Pine,Facility Equipment,FLEX,Rural Health System Flex Fund,39,36000000,Rural Health System Flex Fund,Rural Health System Flex Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,White Pine,25,Rural Health System Flex Fund,2026-08-31,,,
NV,26,Nevada Rural Hospital Partners Foundation,,HOSPITAL_AFFILIATED_ENTITY,No,"Clinician well-being and retention program supporting workforce stability across Nevada's rural hospital network Service area: 13 rural hospitals statewide. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Curated override: the charitable foundation of Nevada Rural Hospital Partners, the state's rural hospital association -- an association foundation, not a hospital (§10.2).",MEDIUM,AMOUNT_MISSING;POOL_AMOUNT_CONFLICTS_ACROSS_SOURCES,WRRAP_RECRUITMENT_RETENTION,BP1 (12/29/2025 - 10/30/2026),IN_KIND_BENEFIT,Yes,NOT_HOSPITAL,,"Curated override: the charitable foundation of Nevada Rural Hospital Partners, the state's rural hospital association -- an association foundation, not a hospital (§10.2). §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,13 rural hospitals statewide,Clinician well-being and retention program supporting workforce stability across Nevada's rural hospital network,WRRAP-RR,Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,26,32300000,Workforce Recruitment and Rural Access Program (WRRAP),Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,13 rural hospitals statewide,1,Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,2026-08-31,,,
NV,27,Ely Shoshone Tribe – Newe Medical Clinic,,TRIBAL_ORG,No,"Retention of clinical providers and support staff to maintain access to healthcare services Service area: White Pine County. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. The pool's own round total is in `round_amount`; it is NEVER divided across recipients (§6.2). Source snapshot: 2026-08-31.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a tribal entity.,HIGH,AMOUNT_MISSING;POOL_AMOUNT_CONFLICTS_ACROSS_SOURCES,WRRAP_RECRUITMENT_RETENTION,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a tribal entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount; the pool round total is in round_amount,White Pine County,Retention of clinical providers and support staff to maintain access to healthcare services,WRRAP-RR,Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,26,32300000,Workforce Recruitment and Rural Access Program (WRRAP),Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,White Pine County,2,Workforce Recruitment and Rural Access Program - Recruitment and Retention Fund,2026-08-31,,,
